"","Education","lng","lat"
"140","Associate's Degree",-118.102306,33.86399
"141","Associate's Degree",-118.254826,34.0812621
"142","Associate's Degree",-118.2731136,33.9064822
"143","Associate's Degree",-118.17898,33.7696759
"144","Associate's Degree",-118.2196016,33.8579035
"145","Associate's Degree",-118.23464,33.851519
"146","Associate's Degree",-118.255879,33.916906
"147","Associate's Degree",-117.1816723,32.7710425
"148","Associate's Degree",-117.9196441,33.7350582
"149","Associate's Degree",-118.151977,33.870604
"150","Associate's Degree",-118.1515937,33.88529
"151","Associate's Degree",-118.132802,33.791525
"152","Associate's Degree",-89.88593,35.217144
"153","Associate's Degree",-118.3021464,33.9647643
"154","Associate's Degree",-118.316985,33.950944
"155","Associate's Degree",-118.293949,33.932548
"156","Associate's Degree",-118.269613,33.793262
"157","Associate's Degree",-118.303205,33.798919
"158","Associate's Degree",-118.267085,33.8144577
"159","Associate's Degree",-117.714664,34.023552
"160","Associate's Degree",-118.3396682,33.9253327
"161","Associate's Degree",-118.258746,33.785676
"162","Associate's Degree",-118.297853,33.988594
"163","Associate's Degree",-118.3260669,34.0145974
"164","Associate's Degree",-118.188476,33.914655
"165","Associate's Degree",-118.3545302,33.8886041
"166","Associate's Degree",-118.1378933,34.0769953
"167","Associate's Degree",-118.281948,33.779921
"168","Associate's Degree",-117.905744,33.828879
"169","Associate's Degree",-118.0499503,33.8442701
"170","Associate's Degree",-118.109476,33.871643
"171","Associate's Degree",-117.333555,33.987601
"172","Associate's Degree",-117.9887645,33.7772892
"173","Associate's Degree",-118.207651,33.815508
"174","Associate's Degree",-118.279551,33.7866986
"175","Associate's Degree",-117.8788914,33.8854629
"176","Associate's Degree",-119.165814,34.160571
"177","Associate's Degree",-118.358975,33.862457
"178","Associate's Degree",-118.160605,33.85882
"179","Associate's Degree",-118.092503,33.843433
"180","Associate's Degree",-117.969678,33.666893
"181","Associate's Degree",-118.2200093,33.8646465
"182","Associate's Degree",-118.188237,33.856147
"183","Associate's Degree",-118.151977,33.870604
"184","Associate's Degree",-118.3599312,33.9519129
"185","Associate's Degree",-118.3287079,33.9541586
"186","Associate's Degree",-118.273506,33.782881
"187","Associate's Degree",-118.142259,33.924726
"188","Associate's Degree",-117.452562,33.868123
"189","Associate's Degree",-118.259363,33.881909
"190","Associate's Degree",-118.046102,33.811461
"191","Associate's Degree",-118.354262,33.9077807
"192","Associate's Degree",-118.3209126,33.9815639
"193","Associate's Degree",-109.4602956,41.5080103
"194","Associate's Degree",-117.9943628,33.9460686
"195","Associate's Degree",-118.296022,33.7202772
"196","Associate's Degree",-117.803988,33.763825
"197","Associate's Degree",-90.001918,30.036549
"198","Associate's Degree",-118.2645609,33.7940647
"199","Associate's Degree",-118.0671267,33.8997088
"200","Associate's Degree",-118.1182598,33.8296966
"201","Associate's Degree",-118.262431,33.826618
"202","Associate's Degree",-118.2657966,33.8043293
"203","Associate's Degree",-118.14931,33.9348453
"204","Associate's Degree",-118.288338,34.080111
"205","Associate's Degree",-117.4186912,33.9376557
"206","Associate's Degree",-117.9681157,33.7765277
"207","Associate's Degree",-118.123757,33.857004
"208","Associate's Degree",-118.083248,33.850267
"209","Associate's Degree",-118.2580438,33.9481696
"210","Associate's Degree",-118.27157,33.791476
"211","Associate's Degree",-117.9325369,33.7786781
"212","Associate's Degree",-118.1726596,33.8446769
"213","Associate's Degree",-115.208197,36.228941
"214","Associate's Degree",-118.4345696,33.9980464
"215","Associate's Degree",-118.2188583,33.8040173
"216","Associate's Degree",-108.0940414,36.6983902
"217","Associate's Degree",-118.4662104,34.7396959
