"","Education","lng","lat"
"559","High School Diploma or GED",-118.237645,33.847788
"560","High School Diploma or GED",-118.3152716,33.8351803
"561","High School Diploma or GED",-118.267426,33.81988
"562","High School Diploma or GED",-117.7499834,33.6445449
"563","High School Diploma or GED",-118.359496,33.8205529
"564","High School Diploma or GED",-118.0823148,33.9219677
"565","High School Diploma or GED",-118.1593524,33.7842812
"566","High School Diploma or GED",-118.175386,33.8762193
"567","High School Diploma or GED",-117.799593,33.690224
"568","High School Diploma or GED",-118.3067856,33.7882004
"569","High School Diploma or GED",-118.11915,33.886806
"570","High School Diploma or GED",-118.2368527,33.927086
"571","High School Diploma or GED",-118.287227,33.729031
"572","High School Diploma or GED",-118.275528,33.929343
"573","High School Diploma or GED",-115.02571,36.193765
"574","High School Diploma or GED",-117.3457244,34.1152997
"575","High School Diploma or GED",-118.140347,33.866696
"576","High School Diploma or GED",-118.142426,33.8430798
"577","High School Diploma or GED",-118.1268475,33.8710977
"578","High School Diploma or GED",-117.261031,33.93477
"579","High School Diploma or GED",-118.009152,33.8280389
"580","High School Diploma or GED",-117.31752,33.89086
"581","High School Diploma or GED",-118.0055444,33.7215339
"582","High School Diploma or GED",-118.3018329,33.7241972
"583","High School Diploma or GED",-118.0207324,34.5594047
"584","High School Diploma or GED",-118.321145,33.892966
"585","High School Diploma or GED",-117.07497,32.63555
"586","High School Diploma or GED",-117.946342,33.821312
"587","High School Diploma or GED",-118.0676292,33.9054881
"588","High School Diploma or GED",-118.343506,33.831511
"589","High School Diploma or GED",-118.302711,33.724562
"590","High School Diploma or GED",-118.271474,33.860204
"591","High School Diploma or GED",-117.476064,34.00836
"592","High School Diploma or GED",-118.359453,33.93914
"593","High School Diploma or GED",-117.8744658,33.7544341
"594","High School Diploma or GED",-118.256147,33.928482
"595","High School Diploma or GED",-118.13063,33.826106
"596","High School Diploma or GED",-118.316194,33.812514
"597","High School Diploma or GED",-118.1547575,33.8891671
"598","High School Diploma or GED",-118.08085,34.063938
"599","High School Diploma or GED",-118.32981,33.877468
"600","High School Diploma or GED",-118.3474401,33.9176974
"601","High School Diploma or GED",-117.47639,34.129335
"602","High School Diploma or GED",-118.259079,33.8265601
"603","High School Diploma or GED",-118.270312,33.830999
"604","High School Diploma or GED",-118.280709,33.82069
"605","High School Diploma or GED",-118.072041,33.918881
"606","High School Diploma or GED",-118.3497156,33.902388
"607","High School Diploma or GED",-118.361952,33.949648
"608","High School Diploma or GED",-118.2573034,33.8700637
"609","High School Diploma or GED",-118.201798,33.89435
"610","High School Diploma or GED",-118.262502,33.8901309
"611","High School Diploma or GED",-118.255358,33.790598
"612","High School Diploma or GED",-118.267398,33.816639
"613","High School Diploma or GED",-118.273691,33.791817
"614","High School Diploma or GED",-118.1812292,33.8597972
"615","High School Diploma or GED",-118.1527496,33.7694822
"616","High School Diploma or GED",-117.941755,33.880614
"617","High School Diploma or GED",-118.280057,33.816436
"618","High School Diploma or GED",-118.190968,33.859769
"619","High School Diploma or GED",-118.153225,33.8953653
"620","High School Diploma or GED",-118.176145,33.857869
"621","High School Diploma or GED",-118.1527263,33.7708681
"622","High School Diploma or GED",-118.096984,33.818459
"623","High School Diploma or GED",-118.2610509,33.9961563
"624","High School Diploma or GED",-118.179621,33.874304
"625","High School Diploma or GED",-117.375097,34.4071209
"626","High School Diploma or GED",-118.2512903,33.848052
"627","High School Diploma or GED",-118.264049,34.123585
"628","High School Diploma or GED",-118.17906,33.894567
"629","High School Diploma or GED",-118.0228706,33.9214984
"630","High School Diploma or GED",-118.3217247,33.8470879
"631","High School Diploma or GED",-116.995837,33.938507
"632","High School Diploma or GED",-118.295369,33.803961
"633","High School Diploma or GED",-118.308,33.829921
"634","High School Diploma or GED",-118.210372,33.823036
"635","High School Diploma or GED",-118.2672846,33.7826579
"636","High School Diploma or GED",-118.306038,33.714688
"637","High School Diploma or GED",-118.0918166,33.8695279
"638","High School Diploma or GED",-118.2985384,33.7926495
"639","High School Diploma or GED",-118.303579,33.836023
"640","High School Diploma or GED",-118.1675574,33.7768477
"641","High School Diploma or GED",-118.1717044,33.7775664
"642","High School Diploma or GED",-118.204276,34.0236
"643","High School Diploma or GED",-118.2185544,33.9477267
"644","High School Diploma or GED",-118.1607195,33.9076008
"645","High School Diploma or GED",-118.253235,33.892697
"646","High School Diploma or GED",-118.191269,33.864497
"647","High School Diploma or GED",-118.2201935,33.8282506
"648","High School Diploma or GED",-118.2703769,33.8220601
"649","High School Diploma or GED",-118.1950303,33.9416674
"650","High School Diploma or GED",-118.31842,33.862792
"651","High School Diploma or GED",-118.1209629,33.873488
"652","High School Diploma or GED",-118.2667133,33.8385161
"653","High School Diploma or GED",-118.2470817,33.8517725
"654","High School Diploma or GED",-117.900299,33.909435
"655","High School Diploma or GED",-118.272104,33.781702
"656","High School Diploma or GED",-118.1615492,33.8941204
"657","High School Diploma or GED",-118.119594,33.854107
"658","High School Diploma or GED",-117.9242966,33.8703596
"659","High School Diploma or GED",-118.246079,33.931376
"660","High School Diploma or GED",-117.9434149,33.7509563
"661","High School Diploma or GED",-118.182426,33.865334
"662","High School Diploma or GED",-118.2779821,33.8276237
"663","High School Diploma or GED",-117.3757638,34.4152864
"664","High School Diploma or GED",-118.254612,33.889429
"665","High School Diploma or GED",-118.3280891,33.9033058
"666","High School Diploma or GED",-118.15128,33.92613
"667","High School Diploma or GED",-117.887541,33.870345
"668","High School Diploma or GED",-117.8787612,33.8897284
"669","High School Diploma or GED",-118.1837162,33.7985873
"670","High School Diploma or GED",-118.204947,33.866867
"671","High School Diploma or GED",-117.552761,33.9700879
"672","High School Diploma or GED",-117.186488,33.683006
"673","High School Diploma or GED",-118.026387,33.794384
"674","High School Diploma or GED",-118.1558019,33.8712386
"675","High School Diploma or GED",-118.232755,33.891646
"676","High School Diploma or GED",-118.318068,33.8271299
"677","High School Diploma or GED",-117.902534,33.836623
"678","High School Diploma or GED",-118.142303,33.798305
"679","High School Diploma or GED",-117.168498,33.669474
"680","High School Diploma or GED",-118.3072495,33.8290538
"681","High School Diploma or GED",-118.3086582,33.7938012
"682","High School Diploma or GED",-118.146574,33.7715423
"683","High School Diploma or GED",-118.318969,33.796538
"684","High School Diploma or GED",-118.040937,33.737381
"685","High School Diploma or GED",-118.357091,33.859315
"686","High School Diploma or GED",-118.1503113,33.9172712
"687","High School Diploma or GED",-118.267685,33.934192
"688","High School Diploma or GED",-117.662122,34.083988
"689","High School Diploma or GED",-118.326543,33.809646
"690","High School Diploma or GED",-118.014296,33.842871
"691","High School Diploma or GED",-118.292538,33.716722
"692","High School Diploma or GED",-106.023894,35.645494
"693","High School Diploma or GED",-118.2453,33.784053
"694","High School Diploma or GED",-123.127749,49.231023
"695","High School Diploma or GED",-117.9970879,33.7363004
"696","High School Diploma or GED",-118.2140682,33.8969594
"697","High School Diploma or GED",-117.150002,33.633224
"698","High School Diploma or GED",-118.0544285,34.1616951
"699","High School Diploma or GED",-118.101613,33.898772
"700","High School Diploma or GED",-118.1471565,33.7920181
"701","High School Diploma or GED",-118.0732077,33.8996135
"702","High School Diploma or GED",-118.2353521,33.9037336
"703","High School Diploma or GED",-117.9629733,33.8297371
"704","High School Diploma or GED",-118.175702,33.84328
"705","High School Diploma or GED",-118.125731,33.809086
"706","High School Diploma or GED",-117.532505,33.97816
"707","High School Diploma or GED",-117.463707,33.9037099
"708","High School Diploma or GED",-118.1701605,33.7689882
"709","High School Diploma or GED",-118.3406288,33.8358492
"710","High School Diploma or GED",-118.310323,33.913728
"711","High School Diploma or GED",-118.3059759,33.7970024
"712","High School Diploma or GED",-118.343038,33.868977
"713","High School Diploma or GED",-118.4291107,34.2605389
"714","High School Diploma or GED",-118.138795,33.854593
"715","High School Diploma or GED",-118.1502725,34.1749284
"716","High School Diploma or GED",-90.7607758,29.6700404
"717","High School Diploma or GED",-118.277976,33.797872
"718","High School Diploma or GED",-117.6935162,33.4695782
"719","High School Diploma or GED",-118.2657124,33.8071418
"720","High School Diploma or GED",-118.299631,33.736697
"721","High School Diploma or GED",-118.3351375,33.9321446
"722","High School Diploma or GED",-118.3307791,34.0560473
"723","High School Diploma or GED",-118.665256,34.169631
"724","High School Diploma or GED",-117.262401,33.976435
"725","High School Diploma or GED",-118.179873,33.84559
"726","High School Diploma or GED",-118.294808,33.739047
"727","High School Diploma or GED",-117.962742,34.041696
"728","High School Diploma or GED",-118.2119421,33.7997821
"729","High School Diploma or GED",-118.2911505,33.8182251
"730","High School Diploma or GED",-117.18472,33.904366
"731","High School Diploma or GED",-118.266583,33.984537
"732","High School Diploma or GED",-118.408994,33.930439
"733","High School Diploma or GED",-112.033085,33.05634
"734","High School Diploma or GED",-118.08805,33.974164
"735","High School Diploma or GED",-118.281717,33.810724
"736","High School Diploma or GED",-118.23539,33.89008
"737","High School Diploma or GED",-118.2146727,33.9020385
"738","High School Diploma or GED",-118.3108607,33.8061909
"739","High School Diploma or GED",-117.4009517,34.0994917
"740","High School Diploma or GED",-118.278256,33.789691
"741","High School Diploma or GED",-116.339919,43.620499
"742","High School Diploma or GED",-118.091379,33.94324
"743","High School Diploma or GED",-118.242533,33.913708
"744","High School Diploma or GED",-118.2276735,33.9065511
"745","High School Diploma or GED",-118.2936945,33.7380339
"746","High School Diploma or GED",-118.276935,33.784686
"747","High School Diploma or GED",-118.345602,33.983908
"748","High School Diploma or GED",-118.1944067,33.8822592
"749","High School Diploma or GED",-118.1997408,33.7813087
"750","High School Diploma or GED",-117.2523411,33.6732866
"751","High School Diploma or GED",-118.3024733,33.8337222
"752","High School Diploma or GED",-118.1302889,33.8866825
"753","High School Diploma or GED",-118.348665,33.9095382
"754","High School Diploma or GED",-117.845133,33.84179
"755","High School Diploma or GED",-118.185737,33.9285617
"756","High School Diploma or GED",-118.337725,33.909363
"757","High School Diploma or GED",-118.3926875,34.2200385
"758","High School Diploma or GED",-118.244623,33.790287
"759","High School Diploma or GED",-118.2456264,33.7921667
"760","High School Diploma or GED",-118.304853,33.7867603
"761","High School Diploma or GED",-117.8651775,33.7867372
"762","High School Diploma or GED",-118.2593363,33.7852374
"763","High School Diploma or GED",-118.3021991,33.7324565
"764","High School Diploma or GED",-118.2674618,33.776109
"765","High School Diploma or GED",-118.279171,33.7861672
"766","High School Diploma or GED",-118.24522,33.847792
"767","High School Diploma or GED",-118.3617482,33.8470473
"768","High School Diploma or GED",-118.260213,33.926383
"769","High School Diploma or GED",-117.789172,33.862929
"770","High School Diploma or GED",-118.189307,33.910412
"771","High School Diploma or GED",-118.0408103,33.7697344
"772","High School Diploma or GED",-118.2943797,33.7294798
"773","High School Diploma or GED",-118.270927,33.810897
"774","High School Diploma or GED",-118.270927,33.810897
"775","High School Diploma or GED",-118.123756,33.856867
"776","High School Diploma or GED",-118.317478,33.737518
"777","High School Diploma or GED",-118.2908053,33.7353019
"778","High School Diploma or GED",-117.80995,33.772306
"779","High School Diploma or GED",-118.1802639,33.858576
"780","High School Diploma or GED",-118.254828,33.853429
"781","High School Diploma or GED",-118.3683853,33.8621386
"782","High School Diploma or GED",-118.2953937,33.8443394
"783","High School Diploma or GED",-118.2192252,33.9269799
"784","High School Diploma or GED",-118.270784,33.787059
"785","High School Diploma or GED",-118.281171,33.793005
"786","High School Diploma or GED",-118.159255,33.79629
"787","High School Diploma or GED",-117.9011401,33.9886419
"788","High School Diploma or GED",-118.12061,33.898651
"789","High School Diploma or GED",-117.964026,33.808621
"790","High School Diploma or GED",-118.334468,33.875436
"791","High School Diploma or GED",-118.246462,33.792837
"792","High School Diploma or GED",-118.1841385,33.7972603
"793","High School Diploma or GED",-118.262286,33.7956
"794","High School Diploma or GED",-118.253668,33.855451
"795","High School Diploma or GED",-118.015134,33.894591
"796","High School Diploma or GED",-118.2004469,33.8171012
"797","High School Diploma or GED",-118.0985288,33.913214
"798","High School Diploma or GED",-118.2872127,33.9197824
"799","High School Diploma or GED",-118.2246297,33.8257742
"800","High School Diploma or GED",-118.06994,33.820506
"801","High School Diploma or GED",-118.1334372,33.8549618
"802","High School Diploma or GED",-118.2916699,33.7915651
"803","High School Diploma or GED",-118.2782431,33.9255625
"804","High School Diploma or GED",-117.9840542,34.0729156
"805","High School Diploma or GED",-118.261295,33.797235
"806","High School Diploma or GED",-118.143976,33.795604
"807","High School Diploma or GED",-117.974512,33.862587
"808","High School Diploma or GED",-118.302005,33.897882
"809","High School Diploma or GED",-118.2229017,33.8367652
"810","High School Diploma or GED",-118.065439,33.8902969
"811","High School Diploma or GED",-118.119771,33.848839
"812","High School Diploma or GED",-118.1580562,33.7864985
"813","High School Diploma or GED",-118.11523,33.816756
"814","High School Diploma or GED",-118.0651986,33.982477
"815","High School Diploma or GED",-118.273668,33.825767
"816","High School Diploma or GED",-118.2991436,33.7381303
"817","High School Diploma or GED",-118.1970138,33.857695
"818","High School Diploma or GED",-118.3142298,33.7475284
"819","High School Diploma or GED",-118.3170737,33.7920251
"820","High School Diploma or GED",-118.2982474,33.8949273
"821","High School Diploma or GED",-118.027857,33.8141419
"822","High School Diploma or GED",-118.3007939,33.7120647
"823","High School Diploma or GED",-117.7878138,33.8789162
"824","High School Diploma or GED",-118.3562507,33.9747893
"825","High School Diploma or GED",-116.9692487,33.7255562
"826","High School Diploma or GED",-118.110267,33.906405
"827","High School Diploma or GED",-118.3030381,33.7868359
"828","High School Diploma or GED",-118.3413036,34.0363416
"829","High School Diploma or GED",-118.1274284,33.9139544
"830","High School Diploma or GED",-118.322175,33.998622
"831","High School Diploma or GED",-118.030028,33.909528
"832","High School Diploma or GED",-117.979407,33.8455591
"833","High School Diploma or GED",-118.179764,33.79474
"834","High School Diploma or GED",-117.926278,33.755701
"835","High School Diploma or GED",-118.271161,33.792737
"836","High School Diploma or GED",-117.907835,33.7949569
"837","High School Diploma or GED",-118.2686366,33.7888708
"838","High School Diploma or GED",-118.320363,34.028595
"839","High School Diploma or GED",-118.3280891,33.9033058
"840","High School Diploma or GED",-118.1498432,33.8708861
"841","High School Diploma or GED",-118.119759,33.854107
"842","High School Diploma or GED",-118.034118,33.85306
"843","High School Diploma or GED",-118.129739,33.809422
"844","High School Diploma or GED",-118.2245113,33.881748
"845","High School Diploma or GED",-118.287914,33.886834
"846","High School Diploma or GED",-118.303448,33.825237
"847","High School Diploma or GED",-118.312623,33.8818018
"848","High School Diploma or GED",-117.448897,34.1412108
"849","High School Diploma or GED",-118.2954662,33.7209005
"850","High School Diploma or GED",-117.603464,34.082538
"851","High School Diploma or GED",-117.9152807,33.6487136
"852","High School Diploma or GED",-118.17085,34.0883449
"853","High School Diploma or GED",-118.2781795,33.7965453
"854","High School Diploma or GED",-118.173156,33.766562
"855","High School Diploma or GED",-117.8241501,33.8149739
"856","High School Diploma or GED",-118.1832078,33.8537106
"857","High School Diploma or GED",-118.2543989,33.7853805
"858","High School Diploma or GED",-118.11563,33.814216
"859","High School Diploma or GED",-117.219933,33.784858
"860","High School Diploma or GED",-118.3163557,33.8305812
"861","High School Diploma or GED",-118.166681,33.848158
"862","High School Diploma or GED",-118.096048,33.837051
"863","High School Diploma or GED",-118.0804057,33.8858298
"864","High School Diploma or GED",-118.2735697,33.7753888
"865","High School Diploma or GED",-94.1376868,30.0941435
"866","High School Diploma or GED",-118.2534543,33.9467212
"867","High School Diploma or GED",-118.330157,33.860755
"868","High School Diploma or GED",-118.3769911,33.9462527
"869","High School Diploma or GED",-118.3371122,34.0287663
"870","High School Diploma or GED",-118.161575,33.945586
"871","High School Diploma or GED",-118.424222,34.220466
"872","High School Diploma or GED",-117.8520728,33.8160869
"873","High School Diploma or GED",-118.263945,33.787252
"874","High School Diploma or GED",-118.183691,33.8539389
"875","High School Diploma or GED",-118.3643874,33.8380541
"876","High School Diploma or GED",-118.0414026,33.7551509
"877","High School Diploma or GED",-118.286368,33.8193259
"878","High School Diploma or GED",-117.769788,33.862824
"879","High School Diploma or GED",-118.0146583,33.811876
"880","High School Diploma or GED",-117.6662898,33.656454
"881","High School Diploma or GED",-118.1424322,33.8646067
"882","High School Diploma or GED",-117.046179,32.733201
"883","High School Diploma or GED",-118.1983665,33.7985799
"884","High School Diploma or GED",-118.273926,33.824722
"885","High School Diploma or GED",-118.340602,33.9109954
"886","High School Diploma or GED",-118.1908096,33.801487
"887","High School Diploma or GED",-118.270912,33.796798
"888","High School Diploma or GED",-118.10117,33.847647
"889","High School Diploma or GED",-118.2598594,33.8702269
"890","High School Diploma or GED",-118.2522291,33.7867665
"891","High School Diploma or GED",-118.271686,33.826135
"892","High School Diploma or GED",-118.0084411,33.9195343
"893","High School Diploma or GED",-90.986858,30.275694
"894","High School Diploma or GED",-118.107497,33.824376
"895","High School Diploma or GED",-118.29854,33.962704
"896","High School Diploma or GED",-118.413415,34.441597
"897","High School Diploma or GED",-118.413415,34.441597
"898","High School Diploma or GED",-118.254326,33.784283
"899","High School Diploma or GED",-158.027727,21.331168
"900","High School Diploma or GED",-117.586433,33.949456
"901","High School Diploma or GED",-117.880201,33.685244
"902","High School Diploma or GED",-118.379338,33.877268
"903","High School Diploma or GED",-117.310105,33.892863
"904","High School Diploma or GED",-118.27367,33.784979
"905","High School Diploma or GED",-118.1592423,33.7792536
"906","High School Diploma or GED",-118.3352194,33.981774
"907","High School Diploma or GED",-118.278607,33.813606
"908","High School Diploma or GED",-118.174423,33.889353
"909","High School Diploma or GED",-118.253981,33.8892049
"910","High School Diploma or GED",-117.99236,33.840916
"911","High School Diploma or GED",-118.1922463,33.9046063
"912","High School Diploma or GED",-118.0671618,33.910461
"913","High School Diploma or GED",-72.6910422,45.333535
"914","High School Diploma or GED",-118.2688574,33.7941729
"915","High School Diploma or GED",-118.3630023,33.842309
"916","High School Diploma or GED",-118.239823,33.849223
"917","High School Diploma or GED",-118.309002,33.736369
"918","High School Diploma or GED",-118.045574,33.869718
"919","High School Diploma or GED",-118.241786,33.892214
"920","High School Diploma or GED",-118.280682,33.787132
"921","High School Diploma or GED",-118.094265,33.904948
"922","High School Diploma or GED",-118.1953196,33.7843091
"923","High School Diploma or GED",-115.318535,36.303797
"924","High School Diploma or GED",-118.137163,33.8900404
"925","High School Diploma or GED",-118.086484,33.8549729
"926","High School Diploma or GED",-117.770639,33.871765
"927","High School Diploma or GED",-118.271325,33.862141
"928","High School Diploma or GED",-118.2702944,33.7833396
"929","High School Diploma or GED",-118.301971,33.8024872
"930","High School Diploma or GED",-118.0143589,33.7163037
"931","High School Diploma or GED",-118.212742,33.794046
"932","High School Diploma or GED",-118.1219847,33.8675321
"933","High School Diploma or GED",-118.291659,33.708996
"934","High School Diploma or GED",-118.0156555,33.8248864
"935","High School Diploma or GED",-117.858361,33.8451542
"936","High School Diploma or GED",-118.091379,33.94324
"937","High School Diploma or GED",-118.3100283,33.7880263
"938","High School Diploma or GED",-118.1928156,33.8548827
"939","High School Diploma or GED",-117.9289005,33.8616033
"940","High School Diploma or GED",-118.2172303,33.9466866
"941","High School Diploma or GED",-118.374081,33.846019
"942","High School Diploma or GED",-118.132932,33.88787
"943","High School Diploma or GED",-118.3078084,33.8277704
"944","High School Diploma or GED",-118.10693,33.861738
"945","High School Diploma or GED",-118.1405721,33.8420816
"946","High School Diploma or GED",-118.2828823,33.836272
"947","High School Diploma or GED",-118.231591,33.883605
"948","High School Diploma or GED",-83.1528226,39.9696138
"949","High School Diploma or GED",-118.0681879,33.9904086
"950","High School Diploma or GED",-118.158697,33.848118
"951","High School Diploma or GED",-118.28859,33.714292
"952","High School Diploma or GED",-118.086181,33.840233
"953","High School Diploma or GED",-118.5015997,34.2110962
"954","High School Diploma or GED",-118.3772791,33.8064138
"955","High School Diploma or GED",-118.0305219,33.9666419
"956","High School Diploma or GED",-118.3108502,33.8803205
"957","High School Diploma or GED",-118.28107,33.826752
"958","High School Diploma or GED",-117.258234,33.68647
"959","High School Diploma or GED",-118.3099541,33.8193645
"960","High School Diploma or GED",-118.3127255,33.8309881
"961","High School Diploma or GED",-118.286338,33.8236486
"962","High School Diploma or GED",-118.178002,33.865699
"963","High School Diploma or GED",-118.2720367,33.7899118
"964","High School Diploma or GED",-116.9692487,33.7255562
"965","High School Diploma or GED",-117.4809137,33.8984536
"966","High School Diploma or GED",-118.119325,33.845591
"967","High School Diploma or GED",-118.2358006,34.0443305
"968","High School Diploma or GED",-118.1803435,33.8150398
"969","High School Diploma or GED",-118.142676,33.916642
"970","High School Diploma or GED",-118.219324,33.959864
"971","High School Diploma or GED",-118.3280816,33.907472
"972","High School Diploma or GED",-118.146651,34.179822
"973","High School Diploma or GED",-118.118835,33.895479
"974","High School Diploma or GED",-118.153946,33.9085139
"975","High School Diploma or GED",-118.2914427,33.9065957
"976","High School Diploma or GED",-118.2914427,33.9065957
"977","High School Diploma or GED",-118.11068,33.819983
"978","High School Diploma or GED",-118.365706,33.860446
"979","High School Diploma or GED",-117.510374,34.027568
"980","High School Diploma or GED",-117.971481,33.839857
"981","High School Diploma or GED",-117.8059285,33.8925596
"982","High School Diploma or GED",-118.1958729,34.02711
"983","High School Diploma or GED",-118.1666317,33.9189732
"984","High School Diploma or GED",-118.165918,33.870816
"985","High School Diploma or GED",-118.182544,33.795886
"986","High School Diploma or GED",-118.1042415,33.7442762
"987","High School Diploma or GED",-115.085517,36.066466
"988","High School Diploma or GED",-118.1738059,34.0636771
"989","High School Diploma or GED",-118.26515,33.793809
"990","High School Diploma or GED",-118.345328,33.904919
"991","High School Diploma or GED",-118.1425105,33.9336388
"992","High School Diploma or GED",-118.21175,33.9090575
"993","High School Diploma or GED",-118.127021,33.872507
"994","High School Diploma or GED",-113.1795032,34.567369
"995","High School Diploma or GED",-118.161999,33.7743592
"996","High School Diploma or GED",-117.297377,33.612311
"997","High School Diploma or GED",-118.3765955,33.8400939
"998","High School Diploma or GED",-117.9916223,33.7180635
"999","High School Diploma or GED",-118.1894988,33.9054069
"1000","High School Diploma or GED",-118.3075027,33.9402272
"1001","High School Diploma or GED",-118.1490064,33.7630884
"1002","High School Diploma or GED",-117.389551,33.936389
"1003","High School Diploma or GED",-118.199631,33.9375526
"1004","High School Diploma or GED",-118.2119892,33.8158651
"1005","High School Diploma or GED",-118.1198928,33.771546
"1006","High School Diploma or GED",-118.017329,33.837204
"1007","High School Diploma or GED",-118.246463,33.830357
"1008","High School Diploma or GED",-118.2738479,33.7823849
"1009","High School Diploma or GED",-118.257861,33.962234
"1010","High School Diploma or GED",-118.188619,33.904865
"1011","High School Diploma or GED",-118.1332106,33.7637892
"1012","High School Diploma or GED",-118.163704,33.9129
"1013","High School Diploma or GED",-117.2818986,34.1467261
"1014","High School Diploma or GED",-118.179508,33.889519
"1015","High School Diploma or GED",-118.296878,33.792552
"1016","High School Diploma or GED",-118.2686366,33.7888708
"1017","High School Diploma or GED",-117.9312982,33.9325393
"1018","High School Diploma or GED",-118.065508,33.848885
"1019","High School Diploma or GED",-118.3570403,33.8947866
"1020","High School Diploma or GED",-118.397446,33.9609802
"1021","High School Diploma or GED",-117.723262,34.032917
"1022","High School Diploma or GED",-118.246079,33.931376
"1023","High School Diploma or GED",-151.1501228,60.5373543
"1024","High School Diploma or GED",-118.272659,33.824701
"1025","High School Diploma or GED",-118.2079092,33.823372
"1026","High School Diploma or GED",-118.1314115,33.8773165
"1027","High School Diploma or GED",-118.23539,33.89008
"1028","High School Diploma or GED",-117.406045,34.483297
"1029","High School Diploma or GED",-117.4863074,33.779226
"1030","High School Diploma or GED",-118.267873,33.793219
"1031","High School Diploma or GED",-117.229033,33.877234
"1032","High School Diploma or GED",-118.303601,33.724029
"1033","High School Diploma or GED",-118.1442266,33.8610119
"1034","High School Diploma or GED",-118.2912132,33.9231653
"1035","High School Diploma or GED",-118.1462583,33.932551
"1036","High School Diploma or GED",-118.2491046,33.919564
"1037","High School Diploma or GED",-116.986536,33.767441
"1038","High School Diploma or GED",-118.208762,33.818652
"1039","High School Diploma or GED",-118.124635,33.761772
"1040","High School Diploma or GED",-118.2973688,33.7282176
"1041","High School Diploma or GED",-117.9289005,33.8616033
"1042","High School Diploma or GED",-118.0598763,33.8305457
"1043","High School Diploma or GED",-118.188886,33.84902
"1044","High School Diploma or GED",-118.1576119,33.871857
"1045","High School Diploma or GED",-118.170688,33.852958
"1046","High School Diploma or GED",-118.291229,33.910825
"1047","High School Diploma or GED",-118.275005,33.785044
"1048","High School Diploma or GED",-118.048064,33.86242
"1049","High School Diploma or GED",-117.001788,34.886175
"1050","High School Diploma or GED",-118.292971,33.862939
"1051","High School Diploma or GED",-118.1924987,34.1317428
"1052","High School Diploma or GED",-118.18308,33.92048
"1053","High School Diploma or GED",-122.4606616,47.1632063
"1054","High School Diploma or GED",-118.132517,33.812851
"1055","High School Diploma or GED",-117.325163,33.881458
"1056","High School Diploma or GED",-104.81023,38.7636335
"1057","High School Diploma or GED",-118.10117,33.847647
"1058","High School Diploma or GED",-118.195118,33.806043
"1059","High School Diploma or GED",-118.130926,33.901841
"1060","High School Diploma or GED",-117.8694922,34.0312878
"1061","High School Diploma or GED",-117.7507838,33.6515928
"1062","High School Diploma or GED",-118.288324,33.731267
"1063","High School Diploma or GED",-118.3195719,33.8164932
"1064","High School Diploma or GED",-118.217298,33.803802
"1065","High School Diploma or GED",-118.369635,33.872143
"1066","High School Diploma or GED",-117.308167,34.430029
"1067","High School Diploma or GED",-118.3139138,33.8266359
"1068","High School Diploma or GED",-117.9982128,33.6875698
"1069","High School Diploma or GED",-98.0187689,43.7003306
"1070","High School Diploma or GED",-118.135222,33.7964852
"1071","High School Diploma or GED",-118.2969911,33.7344489
"1072","High School Diploma or GED",-118.2219147,33.8555467
"1073","High School Diploma or GED",-118.1920032,33.7772284
"1074","High School Diploma or GED",-117.4584191,34.0646749
"1075","High School Diploma or GED",-118.299835,34.001357
"1076","High School Diploma or GED",-118.096922,33.912959
"1077","High School Diploma or GED",-118.3164793,33.9159661
"1078","High School Diploma or GED",-118.118267,33.857401
"1079","High School Diploma or GED",-118.2460758,33.7878052
"1080","High School Diploma or GED",-118.1115696,34.0199198
"1081","High School Diploma or GED",-118.334344,33.863764
"1082","High School Diploma or GED",-118.2670987,33.8692858
"1083","High School Diploma or GED",-118.095863,33.834567
"1084","High School Diploma or GED",-118.2666284,33.8320538
"1085","High School Diploma or GED",-118.2718142,33.9036096
"1086","High School Diploma or GED",-118.183313,33.773818
"1087","High School Diploma or GED",-118.297062,33.7374859
"1088","High School Diploma or GED",-118.3602289,33.8720438
"1089","High School Diploma or GED",-118.157633,33.843899
"1090","High School Diploma or GED",-118.9755705,35.3858989
"1091","High School Diploma or GED",-117.260374,33.976743
"1092","High School Diploma or GED",-118.2692077,33.7913408
"1093","High School Diploma or GED",-117.2735776,33.9356676
"1094","High School Diploma or GED",-118.1684163,33.780483
"1095","High School Diploma or GED",-118.270944,33.834923
"1096","High School Diploma or GED",-118.317404,33.9994749
"1097","High School Diploma or GED",-118.047632,33.718099
"1098","High School Diploma or GED",-118.1855827,33.8669024
"1099","High School Diploma or GED",-117.918848,33.7744499
"1100","High School Diploma or GED",-118.2671329,33.8261566
"1101","High School Diploma or GED",-117.28977,33.677678
"1102","High School Diploma or GED",-118.1081455,33.8161139
"1103","High School Diploma or GED",-118.2270688,33.9328852
"1104","High School Diploma or GED",-117.478099,33.916048
"1105","High School Diploma or GED",-118.1993382,33.8540709
"1106","High School Diploma or GED",-118.3119721,33.7915404
"1107","High School Diploma or GED",-118.2073993,33.9189674
"1108","High School Diploma or GED",-118.203707,33.8063379
"1109","High School Diploma or GED",-118.2846529,33.8239979
"1110","High School Diploma or GED",-117.8195701,33.8911587
"1111","High School Diploma or GED",-118.1949547,33.7818819
"1112","High School Diploma or GED",-118.0812686,33.8667136
"1113","High School Diploma or GED",-90.986858,30.275694
"1114","High School Diploma or GED",-118.128493,33.879105
